Source,Target,Type,Weight
-N5eucPMTTc,3XklsSF53pc,Undirected,1
-N5eucPMTTc,lb0Ymam2Za0,Undirected,1
-N5eucPMTTc,SWeEeugBQ6w,Undirected,1
-N5eucPMTTc,ZKUerb6IH4Y,Undirected,1
-N5eucPMTTc,WsEpPETBbeA,Undirected,1
-N5eucPMTTc,UKka73nn1dk,Undirected,2
-N5eucPMTTc,bOBL980Xsg4,Undirected,1
-N5eucPMTTc,8ZivfJUezjA,Undirected,3
-N5eucPMTTc,hVEgTsmBDw0,Undirected,2
-N5eucPMTTc,6i9UUvxhAlY,Undirected,1
-N5eucPMTTc,3Xb3eOH4PMA,Undirected,1
-N5eucPMTTc,GpekGi00XCE,Undirected,3
-N5eucPMTTc,5wVnr3cahQg,Undirected,1
-N5eucPMTTc,u5Jw7D-c3II,Undirected,1
-N5eucPMTTc,yI2k6OKsSVw,Undirected,2
-N5eucPMTTc,GL8oRm8Wo3Q,Undirected,1
-N5eucPMTTc,TOeWI-HClI8,Undirected,31
-N5eucPMTTc,sWVUjFXV9Yg,Undirected,5
-N5eucPMTTc,Ic8yK9YLyak,Undirected,10
-N5eucPMTTc,Pl_BHQOCFDY,Undirected,1
-N5eucPMTTc,vgX5M1eVhyw,Undirected,3
-N5eucPMTTc,VH0wjFRNKXw,Undirected,2
-N5eucPMTTc,6mDsa-AqNcQ,Undirected,1
-N5eucPMTTc,dsNNfiA6qjs,Undirected,3
-N5eucPMTTc,KMTJrFPie6w,Undirected,1
-N5eucPMTTc,-XcvFTYVxnA,Undirected,1
-N5eucPMTTc,jjbcWoPXyas,Undirected,3
-N5eucPMTTc,zslYmBRhdOM,Undirected,1
-N5eucPMTTc,15aTCG3as6Q,Undirected,1
-N5eucPMTTc,hNsd-m30m2E,Undirected,2
-N5eucPMTTc,7HJw7_fmwjY,Undirected,1
-N5eucPMTTc,P9Ijqa_2eu0,Undirected,1
-N5eucPMTTc,rTKaXaPIfG8,Undirected,4
-N5eucPMTTc,bwi9BNyKTcU,Undirected,1
-N5eucPMTTc,YBT_rfVxY5A,Undirected,4
-N5eucPMTTc,Swtha2lg-xI,Undirected,1
-N5eucPMTTc,C4ZN-2MrgBA,Undirected,2
-N5eucPMTTc,J4DKqWlk8DE,Undirected,3
-N5eucPMTTc,hLqHZGhIFaI,Undirected,1
-N5eucPMTTc,E7Er4t8PIYw,Undirected,1
-N5eucPMTTc,lw_KFCgcvA4,Undirected,1
-N5eucPMTTc,khPLWaBioOs,Undirected,3
-N5eucPMTTc,aP0izmLk-Q8,Undirected,1
-N5eucPMTTc,aqzPj4WjO94,Undirected,1
-N5eucPMTTc,0VsgQmCPgoI,Undirected,1
-N5eucPMTTc,YgZiM_prrgo,Undirected,5
-N5eucPMTTc,21jcP-1w4DA,Undirected,3
-N5eucPMTTc,p9RLCdyn_40,Undirected,31
-N5eucPMTTc,ifkRhaEDzzo,Undirected,9
-N5eucPMTTc,PSqcvmLE0ek,Undirected,1
-N5eucPMTTc,pRN7UAGVzPE,Undirected,1
-N5eucPMTTc,s9EE_r0WRMk,Undirected,3
-N5eucPMTTc,jyTqvjvj8sM,Undirected,2
-N5eucPMTTc,GRkHQ3RCW34,Undirected,1
-N5eucPMTTc,9Vb8tOUh2C4,Undirected,2
-N5eucPMTTc,nranUeNkXpM,Undirected,1
-N5eucPMTTc,UgolB_YLQGs,Undirected,1
-N5eucPMTTc,R8QfoQYUsek,Undirected,1
-N5eucPMTTc,alRtHXnZMOI,Undirected,1
-N5eucPMTTc,ebzooSdAbGE,Undirected,1
-N5eucPMTTc,5QpnRjXtm1A,Undirected,1
-N5eucPMTTc,INRXOIgmNUU,Undirected,2
-N5eucPMTTc,tXoJTxPLrKM,Undirected,9
-N5eucPMTTc,NsGrfU5buKc,Undirected,1
-N5eucPMTTc,2dls8iCoQTI,Undirected,1
-N5eucPMTTc,AGbuiYvynhY,Undirected,1
-N5eucPMTTc,f6Egj7ncOi8,Undirected,2
-N5eucPMTTc,-3VBPAZPTQI,Undirected,2
-N5eucPMTTc,xmMxtSwTwwQ,Undirected,2
-N5eucPMTTc,TwUaijHsNF0,Undirected,1
-N5eucPMTTc,C2-Fm2vpEKA,Undirected,1
-N5eucPMTTc,E0yPapgxIgo,Undirected,1
-N5eucPMTTc,zUelEgXDHa8,Undirected,1
-N5eucPMTTc,6F5x2ArbQKU,Undirected,2
-N5eucPMTTc,_ROBzItOaOs,Undirected,1
-N5eucPMTTc,kQQZ2hje42E,Undirected,2
-N5eucPMTTc,L6vhib5e4so,Undirected,5
-N5eucPMTTc,PC1iHFQ0zEk,Undirected,1
-N5eucPMTTc,QwZT7T-TXT0,Undirected,2
-N5eucPMTTc,31mjfjIkWiM,Undirected,1
-N5eucPMTTc,3rVFuscWyC8,Undirected,1
-N5eucPMTTc,pwnsGOlcdvI,Undirected,3
-N5eucPMTTc,eaNCTyuvVrQ,Undirected,3
-N5eucPMTTc,BPyNxoVJsr4,Undirected,1
-N5eucPMTTc,He-HBXbHT_U,Undirected,4
-N5eucPMTTc,r_MU7WAR_6I,Undirected,5
-N5eucPMTTc,JIr6Bv_JTSw,Undirected,1
-N5eucPMTTc,vVoxIgwdppE,Undirected,8
-N5eucPMTTc,I7B0z_2EZmQ,Undirected,1
-N5eucPMTTc,FDTKws5WxKw,Undirected,1
-N5eucPMTTc,fRQfrB6klX0,Undirected,2
-N5eucPMTTc,-yMXWp-Fh3g,Undirected,1
-N5eucPMTTc,_f_LqAXzol0,Undirected,1
-N5eucPMTTc,saZizkBOOJI,Undirected,2
-N5eucPMTTc,L1TScBDOdwc,Undirected,2
-N5eucPMTTc,gImQUUb8cU4,Undirected,1
-N5eucPMTTc,mA4NVRV1FGU,Undirected,2
-N5eucPMTTc,xPsEiZAOb_I,Undirected,1
-N5eucPMTTc,g4Go-VIweZY,Undirected,2
-N5eucPMTTc,nIPt7dJrSXw,Undirected,5
-N5eucPMTTc,Zy6nbhUW_5E,Undirected,3
-N5eucPMTTc,PpElRBQ-yGc,Undirected,1
-N5eucPMTTc,d3h_uD-5d7A,Undirected,9
-N5eucPMTTc,yHHnywiSwIE,Undirected,2
-N5eucPMTTc,_5d-sQ7Fh5M,Undirected,2
-N5eucPMTTc,v0RrsWK4GlY,Undirected,2
-N5eucPMTTc,VXvu5rtJNd4,Undirected,1
-N5eucPMTTc,UImlvzT2hHQ,Undirected,2
-N5eucPMTTc,1zKXeSkAgEs,Undirected,1
-N5eucPMTTc,_PvfiCuNfO0,Undirected,2
-N5eucPMTTc,nwPQVagUfrU,Undirected,2
-N5eucPMTTc,494VkPnSvJk,Undirected,1
-N5eucPMTTc,ceyU5UBumLU,Undirected,4
-N5eucPMTTc,JWISNlu63QU,Undirected,2
-N5eucPMTTc,MaTSyJDoxPo,Undirected,2
-N5eucPMTTc,akNs04ef_Co,Undirected,2
-N5eucPMTTc,uwbd0-gaoY8,Undirected,1
-N5eucPMTTc,Lok2EvthO-U,Undirected,1
-N5eucPMTTc,p5HH2UfZ2wE,Undirected,1
-N5eucPMTTc,XZ-IYxacK3I,Undirected,1
-N5eucPMTTc,EcFJbKJxjDA,Undirected,1
-N5eucPMTTc,4eOq4xzaPsA,Undirected,2
-N5eucPMTTc,yabSoxBzo4A,Undirected,3
-N5eucPMTTc,9lH5NgUnPUs,Undirected,1
-N5eucPMTTc,7-T08gSQmxk,Undirected,8
-N5eucPMTTc,QLUXGKtRaEs,Undirected,8
-N5eucPMTTc,mcsTWPSMDtg,Undirected,1
-N5eucPMTTc,wjOK-U2GhIs,Undirected,2
-N5eucPMTTc,Ew-3-8itpjc,Undirected,1
-N5eucPMTTc,IUmdcd_8Vwc,Undirected,2
-N5eucPMTTc,chjObfl72xQ,Undirected,1
-N5eucPMTTc,zMV51hydg8E,Undirected,1
-N5eucPMTTc,c24xTGTaTNI,Undirected,1
-N5eucPMTTc,tJFk9dPdxO0,Undirected,2
-N5eucPMTTc,xIZPbhq37WQ,Undirected,3
-N5eucPMTTc,IkV5VpEROW0,Undirected,1
-N5eucPMTTc,p5N6tFob_Rw,Undirected,1
-N5eucPMTTc,GWMKelv5Bmw,Undirected,2
fiusxyygqGk,-crLmRLgeNE,Undirected,1
fiusxyygqGk,qEEtzzi1EII,Undirected,2
fiusxyygqGk,pz95u3UVpaM,Undirected,1
fiusxyygqGk,hXcoq5XDwyA,Undirected,2
fiusxyygqGk,2Zvmi5BzDbs,Undirected,1
fiusxyygqGk,HJBqbRMUOaI,Undirected,2
fiusxyygqGk,5E4ZBSInqUU,Undirected,2
fiusxyygqGk,EEIP1YpFXrE,Undirected,2
fiusxyygqGk,tNtcYIo6N04,Undirected,1
fiusxyygqGk,cHB_s970Uyw,Undirected,1
fiusxyygqGk,u5Jw7D-c3II,Undirected,3
fiusxyygqGk,6mDsa-AqNcQ,Undirected,1
fiusxyygqGk,dhF3Y7esoWM,Undirected,1
fiusxyygqGk,r8FQ5wUYm9c,Undirected,2
fiusxyygqGk,P9Ijqa_2eu0,Undirected,1
fiusxyygqGk,Swtha2lg-xI,Undirected,2
fiusxyygqGk,_YCGFLhrMkk,Undirected,2
fiusxyygqGk,mdY3XDGtVnk,Undirected,2
fiusxyygqGk,2dls8iCoQTI,Undirected,1
fiusxyygqGk,u_SA2QkZd24,Undirected,1
fiusxyygqGk,VQhIUzPJi8o,Undirected,1
fiusxyygqGk,BFZz8wHL2a4,Undirected,1
fiusxyygqGk,tOr88uFiOjQ,Undirected,1
fiusxyygqGk,ROZgx6HXw2k,Undirected,1
fiusxyygqGk,kVWj8lgQvsE,Undirected,1
fiusxyygqGk,b7K_lbglfI4,Undirected,2
fiusxyygqGk,CfyMD5rSK50,Undirected,2
fiusxyygqGk,WAwRrtH-4Lg,Undirected,1
fiusxyygqGk,7R1N-8SoqcM,Undirected,2
fiusxyygqGk,jzD_yyEcp0M,Undirected,1
fiusxyygqGk,rplCCSqWXIY,Undirected,2
fiusxyygqGk,rNYduKIyEvA,Undirected,1
fiusxyygqGk,CWAX-tiepMo,Undirected,1
sLJdBmAeB_U,FmYMq9EHhdE,Undirected,1
sLJdBmAeB_U,tSjvx_c4meE,Undirected,2
sLJdBmAeB_U,IVRVXYCrr14,Undirected,1
sLJdBmAeB_U,7DLKv39MLbg,Undirected,1
sLJdBmAeB_U,tpyQLIpv4Yk,Undirected,2
sLJdBmAeB_U,XymR5UCxSfA,Undirected,1
sLJdBmAeB_U,acIRvVxB4go,Undirected,3
sLJdBmAeB_U,28_tNFnMrTk,Undirected,1
sLJdBmAeB_U,n1rblnOWhmM,Undirected,1
sLJdBmAeB_U,3iXwXYflCSI,Undirected,1
sLJdBmAeB_U,IY-M93e2lok,Undirected,2
sLJdBmAeB_U,F62QpaPWXDI,Undirected,1
sLJdBmAeB_U,Y5MqpKlKiSM,Undirected,1
sLJdBmAeB_U,ONQ-fAp5X64,Undirected,2
sLJdBmAeB_U,Mv-CJ44KbW4,Undirected,1
sLJdBmAeB_U,RDP8Oh-br4Y,Undirected,1
sLJdBmAeB_U,Ssvv40iz-Ls,Undirected,2
sLJdBmAeB_U,A5TPOKoE1_M,Undirected,2
sLJdBmAeB_U,rXbrryghxAA,Undirected,1
sLJdBmAeB_U,0PW9MWDWLH8,Undirected,1
sLJdBmAeB_U,wsXxfgJZ4E4,Undirected,1
sLJdBmAeB_U,I2kAkhboAn8,Undirected,1
sLJdBmAeB_U,uI4AsXCHfWU,Undirected,1
sLJdBmAeB_U,Z8qKEQhBdAg,Undirected,3
sLJdBmAeB_U,S-iiG3-4FJ8,Undirected,2
sLJdBmAeB_U,NxuwtI5Jp_0,Undirected,2
sLJdBmAeB_U,Q0hEOLm6Wrs,Undirected,1
sLJdBmAeB_U,zB1pY4n_FyQ,Undirected,1
sLJdBmAeB_U,k9PdgjmQcKI,Undirected,2
sLJdBmAeB_U,Bhg9I26EghQ,Undirected,2
sLJdBmAeB_U,XbDKZMy-HEg,Undirected,1
sLJdBmAeB_U,XZNUgzO9xJA,Undirected,2
sLJdBmAeB_U,58sRIu0PUok,Undirected,2
sLJdBmAeB_U,V6cb-D8-vTg,Undirected,1
sLJdBmAeB_U,TNRrY8m71u4,Undirected,2
sLJdBmAeB_U,xegUPsJaUKc,Undirected,1
sLJdBmAeB_U,JqA6TZW9-0w,Undirected,2
sLJdBmAeB_U,Kap77SLzVyI,Undirected,2
sLJdBmAeB_U,03RQLmDNIEw,Undirected,1
sLJdBmAeB_U,gxaoefdyJRM,Undirected,2
sLJdBmAeB_U,mSatYnXyXq8,Undirected,1
sLJdBmAeB_U,nVrkQyLS4oE,Undirected,2
sLJdBmAeB_U,vfqeeScKVyc,Undirected,2
sLJdBmAeB_U,UKka73nn1dk,Undirected,2
sLJdBmAeB_U,nU0HDSalUQk,Undirected,4
sLJdBmAeB_U,TOeWI-HClI8,Undirected,2
sLJdBmAeB_U,sWVUjFXV9Yg,Undirected,2
sLJdBmAeB_U,Ic8yK9YLyak,Undirected,1
sLJdBmAeB_U,VH0wjFRNKXw,Undirected,2
sLJdBmAeB_U,dsNNfiA6qjs,Undirected,1
sLJdBmAeB_U,-XcvFTYVxnA,Undirected,1
sLJdBmAeB_U,jjbcWoPXyas,Undirected,1
sLJdBmAeB_U,zslYmBRhdOM,Undirected,1
sLJdBmAeB_U,15aTCG3as6Q,Undirected,1
sLJdBmAeB_U,rTKaXaPIfG8,Undirected,1
sLJdBmAeB_U,C4ZN-2MrgBA,Undirected,2
sLJdBmAeB_U,mrTNzn4-K3o,Undirected,2
sLJdBmAeB_U,khPLWaBioOs,Undirected,1
sLJdBmAeB_U,0VsgQmCPgoI,Undirected,1
sLJdBmAeB_U,YgZiM_prrgo,Undirected,1
sLJdBmAeB_U,p9RLCdyn_40,Undirected,2
sLJdBmAeB_U,ifkRhaEDzzo,Undirected,1
sLJdBmAeB_U,Kx90AspFmEA,Undirected,3
sLJdBmAeB_U,jyTqvjvj8sM,Undirected,1
sLJdBmAeB_U,GRkHQ3RCW34,Undirected,1
sLJdBmAeB_U,9Vb8tOUh2C4,Undirected,2
sLJdBmAeB_U,INRXOIgmNUU,Undirected,1
sLJdBmAeB_U,tXoJTxPLrKM,Undirected,1
sLJdBmAeB_U,-3VBPAZPTQI,Undirected,1
sLJdBmAeB_U,6F5x2ArbQKU,Undirected,2
sLJdBmAeB_U,_ROBzItOaOs,Undirected,1
sLJdBmAeB_U,L6vhib5e4so,Undirected,2
sLJdBmAeB_U,PC1iHFQ0zEk,Undirected,1
sLJdBmAeB_U,QwZT7T-TXT0,Undirected,1
sLJdBmAeB_U,3rVFuscWyC8,Undirected,1
sLJdBmAeB_U,daR05oUWKmU,Undirected,2
sLJdBmAeB_U,He-HBXbHT_U,Undirected,1
sLJdBmAeB_U,r_MU7WAR_6I,Undirected,2
sLJdBmAeB_U,vVoxIgwdppE,Undirected,1
sLJdBmAeB_U,FDTKws5WxKw,Undirected,1
sLJdBmAeB_U,saZizkBOOJI,Undirected,2
sLJdBmAeB_U,41oqd-mogW8,Undirected,2
sLJdBmAeB_U,nIPt7dJrSXw,Undirected,2
sLJdBmAeB_U,PpElRBQ-yGc,Undirected,1
sLJdBmAeB_U,_5d-sQ7Fh5M,Undirected,1
sLJdBmAeB_U,v0RrsWK4GlY,Undirected,1
sLJdBmAeB_U,EZOZ-XD5wmg,Undirected,1
sLJdBmAeB_U,ceyU5UBumLU,Undirected,1
sLJdBmAeB_U,-B7J36GNaDk,Undirected,2
sLJdBmAeB_U,akNs04ef_Co,Undirected,1
sLJdBmAeB_U,EcFJbKJxjDA,Undirected,1
sLJdBmAeB_U,yabSoxBzo4A,Undirected,1
sLJdBmAeB_U,9lH5NgUnPUs,Undirected,1
sLJdBmAeB_U,QLUXGKtRaEs,Undirected,1
sLJdBmAeB_U,tJFk9dPdxO0,Undirected,2
sLJdBmAeB_U,p5N6tFob_Rw,Undirected,1
sLJdBmAeB_U,GWMKelv5Bmw,Undirected,2
mCx26FLXWuI,8gFGhT5GpAs,Undirected,14
mCx26FLXWuI,dgW5kpeSB1A,Undirected,1
mCx26FLXWuI,jgshHi6XjJ0,Undirected,13
mCx26FLXWuI,fMbuWa-OdN8,Undirected,1
mCx26FLXWuI,TUv06BScsp0,Undirected,2
mCx26FLXWuI,5UL5wZJPLEg,Undirected,13
mCx26FLXWuI,tEA_n4mmBok,Undirected,18
mCx26FLXWuI,5nEogChRGE8,Undirected,1
mCx26FLXWuI,D_Rl7NSpp60,Undirected,13
mCx26FLXWuI,oUingTdSjC4,Undirected,13
mCx26FLXWuI,4WnizmrnJlk,Undirected,1
mCx26FLXWuI,KdfCcEnJDlY,Undirected,1
mCx26FLXWuI,noUH5aYUBx4,Undirected,1
mCx26FLXWuI,XtqJd4-VX94,Undirected,13
mCx26FLXWuI,7HJw7_fmwjY,Undirected,1
mCx26FLXWuI,EENwBr3Mp2o,Undirected,14
mCx26FLXWuI,oqvGFqR2h4w,Undirected,1
mCx26FLXWuI,bwi9BNyKTcU,Undirected,19
mCx26FLXWuI,4Lng7bi50To,Undirected,18
mCx26FLXWuI,I8S7ZH4-wIs,Undirected,1
mCx26FLXWuI,agmPDVtPEc8,Undirected,13
mCx26FLXWuI,aeMv9uKpAZg,Undirected,1
mCx26FLXWuI,nRJuIrO9GaU,Undirected,1
mCx26FLXWuI,lE2iJ7ftB_g,Undirected,2
mCx26FLXWuI,bGr7gouGzbg,Undirected,14
mCx26FLXWuI,4FBqT80fVKY,Undirected,1
mCx26FLXWuI,zNs3AQOVeVs,Undirected,18
mCx26FLXWuI,pIYFz05yrUY,Undirected,1
mCx26FLXWuI,t8a8EFMAuSU,Undirected,1
mCx26FLXWuI,_f_LqAXzol0,Undirected,1
mCx26FLXWuI,4WaNHlisU4c,Undirected,13
mCx26FLXWuI,8b6IQQMRYCA,Undirected,1
mCx26FLXWuI,FIFLT8iTyJk,Undirected,2
mCx26FLXWuI,f_jTeuajas0,Undirected,2
mCx26FLXWuI,v0TiqC_C8wI,Undirected,1
mCx26FLXWuI,aXPCtdRxnGY,Undirected,18
mCx26FLXWuI,hFFn8K2O4po,Undirected,1
mCx26FLXWuI,61G3tDZQNhg,Undirected,16
iDXlWTRyxgE,NWdc7PyZNLA,Undirected,4
iDXlWTRyxgE,BsjQqm60ZEI,Undirected,4
iDXlWTRyxgE,7DLKv39MLbg,Undirected,1
iDXlWTRyxgE,-XjayddbksQ,Undirected,1
iDXlWTRyxgE,xq9FgX_mXiE,Undirected,1
iDXlWTRyxgE,6p-QzY5bxJ0,Undirected,23
iDXlWTRyxgE,dgW5kpeSB1A,Undirected,3
iDXlWTRyxgE,tpyQLIpv4Yk,Undirected,1
iDXlWTRyxgE,sottGW1p5os,Undirected,23
iDXlWTRyxgE,XymR5UCxSfA,Undirected,1
iDXlWTRyxgE,jDvKFN6aYsE,Undirected,1
iDXlWTRyxgE,MjdpR-TY6QU,Undirected,1
iDXlWTRyxgE,cJ1zhq3yNBM,Undirected,2
iDXlWTRyxgE,SCnVbXlC1Ds,Undirected,30
iDXlWTRyxgE,VsYmwBOYfW8,Undirected,5
iDXlWTRyxgE,3s1rvMFUweQ,Undirected,3
iDXlWTRyxgE,j7WlcSwe8Ws,Undirected,3
iDXlWTRyxgE,l9nGCJlDclQ,Undirected,1
iDXlWTRyxgE,hSXf6ozQEwo,Undirected,2
iDXlWTRyxgE,3iXwXYflCSI,Undirected,1
iDXlWTRyxgE,510KQ_LXGww,Undirected,1
iDXlWTRyxgE,mwpHSMv1pI4,Undirected,1
iDXlWTRyxgE,F6rBIWN8SsM,Undirected,1
iDXlWTRyxgE,oSS6kGWNEeA,Undirected,30
iDXlWTRyxgE,0oXu0XfXYYE,Undirected,1
iDXlWTRyxgE,FHl0nIdbiLA,Undirected,2
iDXlWTRyxgE,gjXrm2Q-te4,Undirected,4
iDXlWTRyxgE,nnrkPRApQg8,Undirected,1
iDXlWTRyxgE,YInRqgNMLBc,Undirected,1
iDXlWTRyxgE,sECcOTO8Ij4,Undirected,1
iDXlWTRyxgE,jp9hK-jY6yY,Undirected,1
iDXlWTRyxgE,Mv-CJ44KbW4,Undirected,1
iDXlWTRyxgE,ktQH78FNCfs,Undirected,1
iDXlWTRyxgE,wppAQ8uZpfQ,Undirected,1
iDXlWTRyxgE,89PKbJ2NAqc,Undirected,4
iDXlWTRyxgE,nRafaCcfrcI,Undirected,1
iDXlWTRyxgE,hpapqEeb36k,Undirected,1
iDXlWTRyxgE,5nEogChRGE8,Undirected,3
iDXlWTRyxgE,0PW9MWDWLH8,Undirected,1
iDXlWTRyxgE,dIPu12KHIDo,Undirected,2
iDXlWTRyxgE,wsXxfgJZ4E4,Undirected,1
iDXlWTRyxgE,3jtjkXSvuJw,Undirected,1
iDXlWTRyxgE,eIG1Ix-3gdc,Undirected,1
iDXlWTRyxgE,nlodY8nMw-A,Undirected,4
iDXlWTRyxgE,4FgV0yBZG6E,Undirected,4
iDXlWTRyxgE,JAcKgCfTSq4,Undirected,2
iDXlWTRyxgE,DJXUWLs6FI0,Undirected,30
iDXlWTRyxgE,qN1_nEdly7I,Undirected,2
iDXlWTRyxgE,p8XP7A7kvzM,Undirected,23
iDXlWTRyxgE,8z_cg5CypRc,Undirected,23
iDXlWTRyxgE,0W86V2KcqiU,Undirected,4
iDXlWTRyxgE,I2kAkhboAn8,Undirected,1
iDXlWTRyxgE,_H1vcldAsP0,Undirected,2
iDXlWTRyxgE,pVypbknP4A8,Undirected,1
iDXlWTRyxgE,B3S9H0129Rw,Undirected,2
iDXlWTRyxgE,X5DWRXTOUD0,Undirected,1
iDXlWTRyxgE,aKPz583WRpQ,Undirected,4
iDXlWTRyxgE,puREqwXzyCI,Undirected,1
iDXlWTRyxgE,PCVtE3wRNPg,Undirected,1
iDXlWTRyxgE,leFNoUJmJ9o,Undirected,2
iDXlWTRyxgE,JgByDCdtNE8,Undirected,1
iDXlWTRyxgE,8kFnLQySIzU,Undirected,2
iDXlWTRyxgE,cHB_s970Uyw,Undirected,1
iDXlWTRyxgE,Z1rZAT2GtmI,Undirected,2
iDXlWTRyxgE,OHOkdEBpwDc,Undirected,1
iDXlWTRyxgE,Da2crn5NXc4,Undirected,1
iDXlWTRyxgE,Fh3zmz7Ravw,Undirected,4
iDXlWTRyxgE,aw-r_G7rfnU,Undirected,4
iDXlWTRyxgE,l4HxWVA59zk,Undirected,4
iDXlWTRyxgE,jLM2ibaRbrk,Undirected,23
iDXlWTRyxgE,XZNUgzO9xJA,Undirected,1
iDXlWTRyxgE,IbVR4kzVQrk,Undirected,1
iDXlWTRyxgE,sOIBkZsGb0A,Undirected,2
iDXlWTRyxgE,m7CtnR47w20,Undirected,1
iDXlWTRyxgE,F1b5ouja_VI,Undirected,1
iDXlWTRyxgE,dHDn26UX4aw,Undirected,1
iDXlWTRyxgE,Ps-nEyvsCKY,Undirected,23
iDXlWTRyxgE,1l26UFQ06eQ,Undirected,2
iDXlWTRyxgE,k_aT3jAK_QU,Undirected,30
iDXlWTRyxgE,WsZXJKfJ52g,Undirected,5
iDXlWTRyxgE,xegUPsJaUKc,Undirected,1
iDXlWTRyxgE,yqFIrrcmsJI,Undirected,2
iDXlWTRyxgE,KXRYlfjlFLk,Undirected,5
iDXlWTRyxgE,LeWtF5y9-6Q,Undirected,1
iDXlWTRyxgE,nVrkQyLS4oE,Undirected,1
iDXlWTRyxgE,3XklsSF53pc,Undirected,1
iDXlWTRyxgE,vW7H-DKivX8,Undirected,23
iDXlWTRyxgE,wLZIWQnACjc,Undirected,4
iDXlWTRyxgE,4OdLgsZOM14,Undirected,1
iDXlWTRyxgE,CQZdAK_0PXU,Undirected,1
iDXlWTRyxgE,yqulWPljawo,Undirected,4
iDXlWTRyxgE,0DpCDxoj_Xg,Undirected,23
iDXlWTRyxgE,kmH6rve3qF0,Undirected,1
iDXlWTRyxgE,bye513KciIk,Undirected,1
iDXlWTRyxgE,4WnizmrnJlk,Undirected,3
iDXlWTRyxgE,clIvdBfCHOE,Undirected,1
iDXlWTRyxgE,KdfCcEnJDlY,Undirected,4
iDXlWTRyxgE,IQYLPEuAClo,Undirected,23
iDXlWTRyxgE,BLOIU9DpLq4,Undirected,4
iDXlWTRyxgE,PPCDMi5xmmk,Undirected,30
iDXlWTRyxgE,q6xkWA0Qi98,Undirected,1
iDXlWTRyxgE,3Xb3eOH4PMA,Undirected,1
iDXlWTRyxgE,QJb9-ri3cLs,Undirected,1
iDXlWTRyxgE,Yedbkvwm2rY,Undirected,1
iDXlWTRyxgE,A8HLnDP6uRM,Undirected,2
iDXlWTRyxgE,u5Jw7D-c3II,Undirected,2
iDXlWTRyxgE,Ic8yK9YLyak,Undirected,1
iDXlWTRyxgE,QerVvvNem1w,Undirected,1
iDXlWTRyxgE,h_67XloYXTc,Undirected,1
iDXlWTRyxgE,mriYyuDmB58,Undirected,4
iDXlWTRyxgE,dsNNfiA6qjs,Undirected,2
iDXlWTRyxgE,KMTJrFPie6w,Undirected,4
iDXlWTRyxgE,noUH5aYUBx4,Undirected,4
iDXlWTRyxgE,EwIe8nLwZMY,Undirected,1
iDXlWTRyxgE,aJ9XruZm_Hg,Undirected,1
iDXlWTRyxgE,P2z7Jwu5OfQ,Undirected,4
iDXlWTRyxgE,7HJw7_fmwjY,Undirected,4
iDXlWTRyxgE,qLVZiKDNxtw,Undirected,1
iDXlWTRyxgE,r8FQ5wUYm9c,Undirected,2
iDXlWTRyxgE,FlsCjmMhFmw,Undirected,1
iDXlWTRyxgE,oqvGFqR2h4w,Undirected,4
iDXlWTRyxgE,rTKaXaPIfG8,Undirected,3
iDXlWTRyxgE,wujdQNW6B5c,Undirected,1
iDXlWTRyxgE,c84hT_DseRg,Undirected,2
iDXlWTRyxgE,Swtha2lg-xI,Undirected,1
iDXlWTRyxgE,hH-wCe5oAv8,Undirected,1
iDXlWTRyxgE,oky9_tJyvpI,Undirected,2
iDXlWTRyxgE,khPLWaBioOs,Undirected,1
iDXlWTRyxgE,i0biqMZrxJ0,Undirected,1
iDXlWTRyxgE,aP0izmLk-Q8,Undirected,1
iDXlWTRyxgE,_YCGFLhrMkk,Undirected,2
iDXlWTRyxgE,maAa7J3iEM8,Undirected,1
iDXlWTRyxgE,iiWm8AxvWtw,Undirected,1
iDXlWTRyxgE,g2GbkH12xMg,Undirected,30
iDXlWTRyxgE,WY_l86QcMmA,Undirected,1
iDXlWTRyxgE,TZSVf-yD7N8,Undirected,23
iDXlWTRyxgE,INHVfx05Sy8,Undirected,2
iDXlWTRyxgE,JBw1nwYJESc,Undirected,30
iDXlWTRyxgE,bJ-wMCV05EI,Undirected,3
iDXlWTRyxgE,ZvdPvq4dX78,Undirected,1
iDXlWTRyxgE,ifkRhaEDzzo,Undirected,1
iDXlWTRyxgE,mdY3XDGtVnk,Undirected,2
iDXlWTRyxgE,ibI5-k5sin8,Undirected,2
iDXlWTRyxgE,XJiCE88hOmM,Undirected,30
iDXlWTRyxgE,NJAtY43vsl8,Undirected,2
iDXlWTRyxgE,7Khl8D9RVvw,Undirected,1
iDXlWTRyxgE,nranUeNkXpM,Undirected,2
iDXlWTRyxgE,tAn7wxn2Atk,Undirected,1
iDXlWTRyxgE,R8QfoQYUsek,Undirected,2
iDXlWTRyxgE,8LPVjHxXvJM,Undirected,4
iDXlWTRyxgE,aeMv9uKpAZg,Undirected,3
iDXlWTRyxgE,HHauPi8CS4k,Undirected,2
iDXlWTRyxgE,ao7JzzfIqVE,Undirected,1
iDXlWTRyxgE,alRtHXnZMOI,Undirected,1
iDXlWTRyxgE,MFWF9dU5Zc0,Undirected,2
iDXlWTRyxgE,ebzooSdAbGE,Undirected,2
iDXlWTRyxgE,T0_M3t3UVao,Undirected,1
iDXlWTRyxgE,nRJuIrO9GaU,Undirected,3
